image,similarity_score
5331_output.png,0.8928
5331_output.png,0.875
5331_output.png,0.9368
5331_output.png,0.8166
5331_output.png,0.8031
iphone_IMG_8773_output.png,0.8316
iphone_IMG_8773_output.png,0.9261
iphone_IMG_8773_output.png,0.9287
iphone_IMG_8773_output.png,0.8205
iphone_IMG_8773_output.png,0.8695
iphone_IMG_8773_output.png,0.8671
iphone_IMG_8773_output.png,0.9756
iphone_IMG_8773_output.png,0.9095
iphone_IMG_8773_output.png,0.9536
iphone_IMG_8773_output.png,0.9393
iphone_IMG_8773_output.png,0.9711
iphone_IMG_8773_output.png,0.9666
iphone_IMG_8773_output.png,0.7662
iphone_IMG_8773_output.png,0.9455
iphone_IMG_8773_output.png,0.9619
iphone_IMG_8773_output.png,0.9315
iphone_IMG_8773_output.png,0.9504
iphone_IMG_8773_output.png,0.9665
iphone_IMG_8773_output.png,0.9026
iphone_IMG_8773_output.png,0.8306
iphone_IMG_8773_output.png,0.8037
iphone_IMG_8773_output.png,0.9229
iphone_IMG_8773_output.png,0.8239
iphone_IMG_8773_output.png,0.8854
iphone_IMG_8773_output.png,0.8227
iphone_IMG_8773_output.png,0.8408
iphone_IMG_8773_output.png,0.8011
iphone_IMG_8773_output.png,0.7946
iphone_IMG_8773_output.png,0.8318
iphone_IMG_8773_output.png,0.816
iphone_IMG_8773_output.png,0.8004
iphone_IMG_8773_output.png,0.8204
iphone_IMG_8773_output.png,0.8135
iphone_IMG_8773_output.png,0.8082
iphone_IMG_8773_output.png,0.7928
iphone_IMG_8773_output.png,0.8429
iphone_IMG_8773_output.png,0.8121
iphone_IMG_8773_output.png,0.9014
iphone_IMG_8773_output.png,0.8055
iphone_IMG_8773_output.png,0.8819
iphone_IMG_8773_output.png,0.8294
iphone_IMG_8773_output.png,0.9255
iphone_IMG_8773_output.png,0.9416
iphone_IMG_8773_output.png,0.8968
iphone_IMG_8773_output.png,0.9091
iphone_IMG_8773_output.png,0.9043
iphone_IMG_8773_output.png,0.9279
iphone_IMG_8773_output.png,0.7255
iphone_IMG_8773_output.png,0.9217
iphone_IMG_8773_output.png,0.9409
iphone_IMG_8773_output.png,0.9002
iphone_IMG_8773_output.png,0.8864
iphone_IMG_8773_output.png,0.9237
iphone_IMG_8773_output.png,0.9544
iphone_IMG_8773_output.png,0.8189
iphone_IMG_8773_output.png,0.8933
iphone_IMG_8773_output.png,0.8298
iphone_IMG_8773_output.png,0.9314
iphone_IMG_8773_output.png,0.8762
iphone_IMG_8773_output.png,0.9207
iphone_IMG_8773_output.png,0.9574
iphone_IMG_8773_output.png,0.9137
iphone_IMG_8773_output.png,0.9366
iphone_IMG_8773_output.png,0.7535
iphone_IMG_8773_output.png,0.9088
iphone_IMG_8773_output.png,0.9389
iphone_IMG_8773_output.png,0.9396
iphone_IMG_8773_output.png,0.91
iphone_IMG_8773_output.png,0.9337
iphone_IMG_8773_output.png,0.891
iphone_IMG_8773_output.png,0.848
iphone_IMG_8773_output.png,0.8426
iphone_IMG_8773_output.png,0.8045
iphone_IMG_8773_output.png,0.8273
iphone_IMG_8773_output.png,0.7752
iphone_IMG_8773_output.png,0.8287
iphone_IMG_8773_output.png,0.825
iphone_IMG_8773_output.png,0.8013
iphone_IMG_8773_output.png,0.8101
iphone_IMG_8773_output.png,0.7746
iphone_IMG_8773_output.png,0.8251
iphone_IMG_8773_output.png,0.8319
iphone_IMG_8773_output.png,0.8201
iphone_IMG_8773_output.png,0.8554
iphone_IMG_8773_output.png,0.8038
iphone_IMG_8773_output.png,0.7877
iphone_IMG_8773_output.png,0.8704
iphone_IMG_8773_output.png,0.9259
iphone_IMG_8773_output.png,0.8433
iphone_IMG_8773_output.png,0.8906
iphone_IMG_8773_output.png,0.8563
iphone_IMG_8773_output.png,0.872
iphone_IMG_8773_output.png,0.7298
iphone_IMG_8773_output.png,0.87
iphone_IMG_8773_output.png,0.9009
iphone_IMG_8773_output.png,0.8957
iphone_IMG_8773_output.png,0.8552
iphone_IMG_8773_output.png,0.9098
iphone_IMG_8773_output.png,0.895
iphone_IMG_8773_output.png,0.8712
iphone_IMG_8773_output.png,0.816
iphone_IMG_8773_output.png,0.8651
iphone_IMG_8773_output.png,0.8461
iphone_IMG_8773_output.png,0.8708
iphone_IMG_8773_output.png,0.861
iphone_IMG_8773_output.png,0.8215
iphone_IMG_8773_output.png,0.8226
iphone_IMG_8773_output.png,0.8662
iphone_IMG_8773_output.png,0.8151
iphone_IMG_8773_output.png,0.8452
iphone_IMG_8773_output.png,0.8689
iphone_IMG_8773_output.png,0.8143
iphone_IMG_8773_output.png,0.9081
iphone_IMG_8773_output.png,0.9798
iphone_IMG_8773_output.png,0.9553
iphone_IMG_8773_output.png,0.9751
iphone_IMG_8773_output.png,0.9872
iphone_IMG_8773_output.png,0.7308
iphone_IMG_8773_output.png,0.9665
iphone_IMG_8773_output.png,0.9705
iphone_IMG_8773_output.png,0.9493
iphone_IMG_8773_output.png,0.9323
iphone_IMG_8773_output.png,0.9728
iphone_IMG_8773_output.png,0.9016
iphone_IMG_8773_output.png,0.8725
iphone_IMG_8773_output.png,0.8774
iphone_IMG_8773_output.png,0.9163
iphone_IMG_8773_output.png,0.9098
iphone_IMG_8773_output.png,0.7247
iphone_IMG_8773_output.png,0.9256
iphone_IMG_8773_output.png,0.9312
iphone_IMG_8773_output.png,0.8916
iphone_IMG_8773_output.png,0.8679
iphone_IMG_8773_output.png,0.9327
iphone_IMG_8773_output.png,0.9302
iphone_IMG_8773_output.png,0.936
iphone_IMG_8773_output.png,0.9607
iphone_IMG_8773_output.png,0.9816
iphone_IMG_8773_output.png,0.7092
iphone_IMG_8773_output.png,0.9438
iphone_IMG_8773_output.png,0.9529
iphone_IMG_8773_output.png,0.9188
iphone_IMG_8773_output.png,0.9011
iphone_IMG_8773_output.png,0.9501
iphone_IMG_8773_output.png,0.8743
iphone_IMG_8773_output.png,0.9291
iphone_IMG_8773_output.png,0.9493
iphone_IMG_8773_output.png,0.7263
iphone_IMG_8773_output.png,0.9226
iphone_IMG_8773_output.png,0.9537
iphone_IMG_8773_output.png,0.9618
iphone_IMG_8773_output.png,0.9161
iphone_IMG_8773_output.png,0.9466
iphone_IMG_8773_output.png,0.8975
iphone_IMG_8773_output.png,0.9745
iphone_IMG_8773_output.png,0.7488
iphone_IMG_8773_output.png,0.9447
iphone_IMG_8773_output.png,0.9602
iphone_IMG_8773_output.png,0.9299
iphone_IMG_8773_output.png,0.9285
iphone_IMG_8773_output.png,0.976
iphone_IMG_8773_output.png,0.8785
iphone_IMG_8773_output.png,0.7237
iphone_IMG_8773_output.png,0.9497
iphone_IMG_8773_output.png,0.972
iphone_IMG_8773_output.png,0.9348
iphone_IMG_8773_output.png,0.9223
iphone_IMG_8773_output.png,0.9717
iphone_IMG_8773_output.png,0.9046
iphone_IMG_8773_output.png,0.6882
iphone_IMG_8773_output.png,0.7324
iphone_IMG_8773_output.png,0.7248
iphone_IMG_8773_output.png,0.834
iphone_IMG_8773_output.png,0.7652
iphone_IMG_8773_output.png,0.6846
iphone_IMG_8773_output.png,0.9388
iphone_IMG_8773_output.png,0.9337
iphone_IMG_8773_output.png,0.8897
iphone_IMG_8773_output.png,0.9344
iphone_IMG_8773_output.png,0.9054
iphone_IMG_8773_output.png,0.9368
iphone_IMG_8773_output.png,0.9284
iphone_IMG_8773_output.png,0.965
iphone_IMG_8773_output.png,0.9315
iphone_IMG_8773_output.png,0.919
iphone_IMG_8773_output.png,0.9474
iphone_IMG_8773_output.png,0.8706
iphone_IMG_8773_output.png,0.9341
iphone_IMG_8773_output.png,0.8656
iphone_IMG_8773_output.png,0.9057
33178_output.png,0.8644
33178_output.png,0.8318
33178_output.png,0.7719
33178_output.png,0.8767
33178_output.png,0.9361
33178_output.png,0.8137
33178_output.png,0.9262
33178_output.png,0.81
33178_output.png,0.8997
33178_output.png,0.8696
33178_output.png,0.8114
33178_output.png,0.833
33178_output.png,0.9544
33178_output.png,0.7434
33178_output.png,0.8218
33178_output.png,0.9063
33178_output.png,0.7915
33178_output.png,0.7953
33178_output.png,0.8038
33178_output.png,0.8852
33178_output.png,0.8601
33178_output.png,0.8699
33178_output.png,0.8897
33178_output.png,0.8779
33178_output.png,0.891
33178_output.png,0.8443
33178_output.png,0.8492
33178_output.png,0.7464
33178_output.png,0.8715
33178_output.png,0.9141
33178_output.png,0.9036
33178_output.png,0.8436
33178_output.png,0.8626
33178_output.png,0.8918
33178_output.png,0.8508
33178_output.png,0.9063
33178_output.png,0.8569
33178_output.png,0.8453
33178_output.png,0.8286
33178_output.png,0.8926
33178_output.png,0.8905
33178_output.png,0.8567
33178_output.png,0.8805
33178_output.png,0.8672
33178_output.png,0.7812
33178_output.png,0.8181
33178_output.png,0.9425
33178_output.png,0.8647
33178_output.png,0.8266
33178_output.png,0.8914
33178_output.png,0.8538
33178_output.png,0.8785
33178_output.png,0.8866
33178_output.png,0.8429
33178_output.png,0.853
33178_output.png,0.8409
33178_output.png,0.9015
33178_output.png,0.7872
33178_output.png,0.8569
33178_output.png,0.8534
33178_output.png,0.6361
33178_output.png,0.938
33178_output.png,0.8807
33178_output.png,0.7671
33178_output.png,0.9616
33178_output.png,0.9029
33178_output.png,0.8041
33178_output.png,0.9559
33178_output.png,0.9213
33178_output.png,0.9176
33178_output.png,0.9278
33178_output.png,0.8434
33178_output.png,0.8738
33178_output.png,0.7952
33178_output.png,0.8598
33178_output.png,0.8144
33178_output.png,0.8776
33178_output.png,0.8593
33178_output.png,0.899
33178_output.png,0.8357
33178_output.png,0.811
33178_output.png,0.9065
33178_output.png,0.8858
33178_output.png,0.8327
33178_output.png,0.7859
33178_output.png,0.8868
33178_output.png,0.907
33178_output.png,0.8474
33178_output.png,0.9002
33178_output.png,0.8399
33178_output.png,0.8503
33178_output.png,0.8975
33178_output.png,0.938
33178_output.png,0.8182
33178_output.png,0.8491
33178_output.png,0.9185
33178_output.png,0.8761
33178_output.png,0.8364
33178_output.png,0.8337
33178_output.png,0.8245
33178_output.png,0.911
33178_output.png,0.8654
33178_output.png,0.6867
33178_output.png,0.8925
33178_output.png,0.9248
33178_output.png,0.8201
33178_output.png,0.9064
33178_output.png,0.8671
33178_output.png,0.8534
33178_output.png,0.9135
33178_output.png,0.9053
33178_output.png,0.9182
33178_output.png,0.7864
33178_output.png,0.9217
33178_output.png,0.8599
33178_output.png,0.8463
33178_output.png,0.8474
33178_output.png,0.9648
33178_output.png,0.766
33178_output.png,0.8416
33178_output.png,0.9037
33178_output.png,0.8192
33178_output.png,0.8252
33178_output.png,0.8067
33178_output.png,0.8221
33178_output.png,0.6547
33178_output.png,0.8187
33178_output.png,0.9116
33178_output.png,0.7912
33178_output.png,0.8467
33178_output.png,0.8492
33178_output.png,0.8357
33178_output.png,0.8809
33178_output.png,0.8794
33178_output.png,0.8852
33178_output.png,0.8467
33178_output.png,0.8819
33178_output.png,0.8552
33178_output.png,0.8962
33178_output.png,0.8223
33178_output.png,0.8981
33178_output.png,0.8624
33178_output.png,0.8522
33178_output.png,0.86
33178_output.png,0.8693
33178_output.png,0.6901
33178_output.png,0.738
33178_output.png,0.8923
33178_output.png,0.6111
33178_output.png,0.7534
33178_output.png,0.827
33178_output.png,0.6712
33178_output.png,0.6763
33178_output.png,0.6744
33178_output.png,0.8736
33178_output.png,0.8247
33178_output.png,0.9424
33178_output.png,0.8686
33178_output.png,0.8388
33178_output.png,0.922
33178_output.png,0.878
33178_output.png,0.8864
33178_output.png,0.8582
33178_output.png,0.8797
33178_output.png,0.9018
33178_output.png,0.8663
33178_output.png,0.9157
33178_output.png,0.9119
33178_output.png,0.8787
33178_output.png,0.7437
33178_output.png,0.8182
33178_output.png,0.9206
33178_output.png,0.8015
33178_output.png,0.8078
33178_output.png,0.7828
33178_output.png,0.8756
33178_output.png,0.8
33178_output.png,0.941
33178_output.png,0.8903
33178_output.png,0.9
33178_output.png,0.8138
33178_output.png,0.8908
33178_output.png,0.9292
33178_output.png,0.9112
33178_output.png,0.8281
33178_output.png,0.8261
33178_output.png,0.7845
33178_output.png,0.9026
33178_output.png,0.8772
33178_output.png,0.9217
iphone_IMG_899828_output.png,0.951
iphone_IMG_899828_output.png,0.9608
iphone_IMG_899828_output.png,0.9369
iphone_IMG_899828_output.png,0.9631
iphone_IMG_899828_output.png,0.8997
iphone_IMG_899828_output.png,0.9701
iphone_IMG_899828_output.png,0.9664
iphone_IMG_899828_output.png,0.9774
iphone_IMG_899828_output.png,0.9621
iphone_IMG_899828_output.png,0.9457
iphone_IMG_899828_output.png,0.9437
iphone_IMG_899828_output.png,0.9224
iphone_IMG_899828_output.png,0.9723
iphone_IMG_899828_output.png,0.9588
iphone_IMG_899828_output.png,0.9685
iphone_IMG_899828_output.png,0.9558
iphone_IMG_899828_output.png,0.9687
iphone_IMG_899828_output.png,0.9493
iphone_IMG_899828_output.png,0.9579
iphone_IMG_899828_output.png,0.9471
iphone_IMG_899828_output.png,0.9415
iphone_IMG_899828_output.png,0.9564
iphone_IMG_899828_output.png,0.887
iphone_IMG_899828_output.png,0.9426
iphone_IMG_899828_output.png,0.9627
iphone_IMG_899828_output.png,0.952
iphone_IMG_899828_output.png,0.9562
iphone_IMG_899828_output.png,0.9428
iphone_IMG_899828_output.png,0.9419
iphone_IMG_899828_output.png,0.919
iphone_IMG_899828_output.png,0.9515
iphone_IMG_899828_output.png,0.951
iphone_IMG_899828_output.png,0.9479
iphone_IMG_899828_output.png,0.9327
iphone_IMG_899828_output.png,0.9505
iphone_IMG_899828_output.png,0.9226
iphone_IMG_899828_output.png,0.9426
iphone_IMG_899828_output.png,0.9313
iphone_IMG_899828_output.png,0.9542
iphone_IMG_899828_output.png,0.899
iphone_IMG_899828_output.png,0.9526
iphone_IMG_899828_output.png,0.9715
iphone_IMG_899828_output.png,0.9596
iphone_IMG_899828_output.png,0.9545
iphone_IMG_899828_output.png,0.9512
iphone_IMG_899828_output.png,0.9341
iphone_IMG_899828_output.png,0.9159
iphone_IMG_899828_output.png,0.9631
iphone_IMG_899828_output.png,0.9309
iphone_IMG_899828_output.png,0.9556
iphone_IMG_899828_output.png,0.9525
iphone_IMG_899828_output.png,0.9669
iphone_IMG_899828_output.png,0.9385
iphone_IMG_899828_output.png,0.96
iphone_IMG_899828_output.png,0.9595
iphone_IMG_899828_output.png,0.9014
iphone_IMG_899828_output.png,0.9608
iphone_IMG_899828_output.png,0.9535
iphone_IMG_899828_output.png,0.9451
iphone_IMG_899828_output.png,0.9811
iphone_IMG_899828_output.png,0.9704
iphone_IMG_899828_output.png,0.9747
iphone_IMG_899828_output.png,0.9578
iphone_IMG_899828_output.png,0.9409
iphone_IMG_899828_output.png,0.8975
iphone_IMG_899828_output.png,0.95
iphone_IMG_899828_output.png,0.9554
iphone_IMG_899828_output.png,0.9698
iphone_IMG_899828_output.png,0.9266
iphone_IMG_899828_output.png,0.9525
iphone_IMG_899828_output.png,0.9185
iphone_IMG_899828_output.png,0.978
iphone_IMG_899828_output.png,0.974
iphone_IMG_899828_output.png,0.9522
iphone_IMG_899828_output.png,0.9779
iphone_IMG_899828_output.png,0.9588
iphone_IMG_899828_output.png,0.9609
iphone_IMG_899828_output.png,0.935
iphone_IMG_899828_output.png,0.9612
iphone_IMG_899828_output.png,0.9344
iphone_IMG_899828_output.png,0.9706
iphone_IMG_899828_output.png,0.9467
iphone_IMG_899828_output.png,0.9758
iphone_IMG_899828_output.png,0.932
iphone_IMG_899828_output.png,0.9655
iphone_IMG_899828_output.png,0.9162
iphone_IMG_899828_output.png,0.9104
iphone_IMG_899828_output.png,0.8902
iphone_IMG_899828_output.png,0.9229
iphone_IMG_899828_output.png,0.9088
iphone_IMG_899828_output.png,0.896
iphone_IMG_899828_output.png,0.8879
iphone_IMG_899828_output.png,0.908
iphone_IMG_899828_output.png,0.8662
iphone_IMG_899828_output.png,0.9124
iphone_IMG_899828_output.png,0.8969
iphone_IMG_899828_output.png,0.9117
iphone_IMG_899828_output.png,0.8886
iphone_IMG_899828_output.png,0.9023
iphone_IMG_899828_output.png,0.9699
iphone_IMG_899828_output.png,0.9626
iphone_IMG_899828_output.png,0.9805
iphone_IMG_899828_output.png,0.9652
iphone_IMG_899828_output.png,0.9677
iphone_IMG_899828_output.png,0.9476
iphone_IMG_899828_output.png,0.9627
iphone_IMG_899828_output.png,0.9353
iphone_IMG_899828_output.png,0.9828
iphone_IMG_899828_output.png,0.9524
iphone_IMG_899828_output.png,0.9788
iphone_IMG_899828_output.png,0.9567
iphone_IMG_899828_output.png,0.9603
iphone_IMG_899828_output.png,0.9623
iphone_IMG_899828_output.png,0.9743
iphone_IMG_899828_output.png,0.9737
iphone_IMG_899828_output.png,0.9505
iphone_IMG_899828_output.png,0.9362
iphone_IMG_899828_output.png,0.9793
iphone_IMG_899828_output.png,0.9461
iphone_IMG_899828_output.png,0.9749
iphone_IMG_899828_output.png,0.9583
iphone_IMG_899828_output.png,0.9805
iphone_IMG_899828_output.png,0.9425
iphone_IMG_899828_output.png,0.9712
iphone_IMG_899828_output.png,0.9637
iphone_IMG_899828_output.png,0.9574
iphone_IMG_899828_output.png,0.9495
iphone_IMG_899828_output.png,0.9283
iphone_IMG_899828_output.png,0.962
iphone_IMG_899828_output.png,0.9504
iphone_IMG_899828_output.png,0.967
iphone_IMG_899828_output.png,0.9767
iphone_IMG_899828_output.png,0.9698
iphone_IMG_899828_output.png,0.9663
iphone_IMG_899828_output.png,0.9587
iphone_IMG_899828_output.png,0.9812
iphone_IMG_899828_output.png,0.97
iphone_IMG_899828_output.png,0.955
iphone_IMG_899828_output.png,0.9658
iphone_IMG_899828_output.png,0.9316
iphone_IMG_899828_output.png,0.9739
iphone_IMG_899828_output.png,0.9653
iphone_IMG_899828_output.png,0.9835
iphone_IMG_899828_output.png,0.9509
iphone_IMG_899828_output.png,0.9676
iphone_IMG_899828_output.png,0.9577
iphone_IMG_899828_output.png,0.9491
iphone_IMG_899828_output.png,0.9651
iphone_IMG_899828_output.png,0.9274
iphone_IMG_899828_output.png,0.9671
iphone_IMG_899828_output.png,0.972
iphone_IMG_899828_output.png,0.9785
iphone_IMG_899828_output.png,0.9564
iphone_IMG_899828_output.png,0.9675
iphone_IMG_899828_output.png,0.9606
iphone_IMG_899828_output.png,0.9379
iphone_IMG_899828_output.png,0.9117
iphone_IMG_899828_output.png,0.9627
iphone_IMG_899828_output.png,0.9476
iphone_IMG_899828_output.png,0.9724
iphone_IMG_899828_output.png,0.9381
iphone_IMG_899828_output.png,0.9623
iphone_IMG_899828_output.png,0.9261
iphone_IMG_899828_output.png,0.905
iphone_IMG_899828_output.png,0.9355
iphone_IMG_899828_output.png,0.9331
iphone_IMG_899828_output.png,0.9463
iphone_IMG_899828_output.png,0.9202
iphone_IMG_899828_output.png,0.9498
iphone_IMG_899828_output.png,0.9449
iphone_IMG_899828_output.png,0.969
iphone_IMG_899828_output.png,0.9608
iphone_IMG_899828_output.png,0.9751
iphone_IMG_899828_output.png,0.9515
iphone_IMG_899828_output.png,0.9667
iphone_IMG_899828_output.png,0.9421
iphone_IMG_899828_output.png,0.93
iphone_IMG_899828_output.png,0.9341
iphone_IMG_899828_output.png,0.933
iphone_IMG_899828_output.png,0.9218
iphone_IMG_899828_output.png,0.9618
iphone_IMG_899828_output.png,0.979
iphone_IMG_899828_output.png,0.9594
iphone_IMG_899828_output.png,0.9686
iphone_IMG_899828_output.png,0.9739
iphone_IMG_899828_output.png,0.9684
